"";"region";"state";"date";"epi_week";"newCases";"accumCases";"newDeaths";"accumDeaths";"newRecovered";"newFollowup";"pop";"state_code"
"304";"Northeast";"PE";2020-12-24;52;1457;213453;36;9523;NA;NA;9557071;"26"
"305";"Northeast";"PE";2020-12-25;52;1109;214562;21;9544;NA;NA;9557071;"26"
"306";"Northeast";"PE";2020-12-26;52;387;214949;16;9560;NA;NA;9557071;"26"
"307";"Northeast";"PE";2020-12-27;53;603;215552;11;9571;NA;NA;9557071;"26"
"308";"Northeast";"PE";2020-12-28;53;442;215994;17;9588;NA;NA;9557071;"26"
"309";"Northeast";"PE";2020-12-29;53;1778;217772;24;9612;NA;NA;9557071;"26"
"310";"Northeast";"PE";2020-12-30;53;2512;220284;0;9612;NA;NA;9557071;"26"
"311";"Northeast";"PE";2020-12-31;53;1882;222166;42;9654;NA;NA;9557071;"26"
"312";"Northeast";"PE";2021-01-01;53;827;222993;12;9666;NA;NA;9557071;"26"
"313";"Northeast";"PE";2021-01-02;53;332;223325;8;9674;NA;NA;9557071;"26"
"314";"Northeast";"PE";2021-01-03;1;215;223540;5;9679;NA;NA;9557071;"26"
"315";"Northeast";"PE";2021-01-04;1;305;223845;12;9691;NA;NA;9557071;"26"
"316";"Northeast";"PE";2021-01-05;1;1491;225336;18;9709;NA;NA;9557071;"26"
"317";"Northeast";"PE";2021-01-06;1;1604;226940;22;9731;NA;NA;9557071;"26"
"318";"Northeast";"PE";2021-01-07;1;1511;228451;32;9763;NA;NA;9557071;"26"
"319";"Northeast";"PE";2021-01-08;1;1250;229701;26;9789;NA;NA;9557071;"26"
"320";"Northeast";"PE";2021-01-09;1;1190;230891;37;9826;NA;NA;9557071;"26"
"321";"Northeast";"PE";2021-01-10;2;1146;232037;14;9840;NA;NA;9557071;"26"
"322";"Northeast";"PE";2021-01-11;2;719;232756;11;9851;NA;NA;9557071;"26"
"323";"Northeast";"PE";2021-01-12;2;1482;234238;38;9889;NA;NA;9557071;"26"
"324";"Northeast";"PE";2021-01-13;2;1803;236041;30;9919;NA;NA;9557071;"26"
"325";"Northeast";"PE";2021-01-14;2;1412;237453;27;9946;NA;NA;9557071;"26"
"326";"Northeast";"PE";2021-01-15;2;1702;239155;18;9964;NA;NA;9557071;"26"
"327";"Northeast";"PE";2021-01-16;2;1450;240605;29;9993;NA;NA;9557071;"26"
"328";"Northeast";"PE";2021-01-17;3;482;241087;27;10020;NA;NA;9557071;"26"
"329";"Northeast";"PE";2021-01-18;3;322;241409;11;10031;NA;NA;9557071;"26"
"330";"Northeast";"PE";2021-01-19;3;1635;243044;28;10059;NA;NA;9557071;"26"
"331";"Northeast";"PE";2021-01-20;3;1770;244814;39;10098;NA;NA;9557071;"26"
"332";"Northeast";"PE";2021-01-21;3;1985;246799;35;10133;NA;NA;9557071;"26"
"333";"Northeast";"PE";2021-01-22;3;1714;248513;19;10152;NA;NA;9557071;"26"
"334";"Northeast";"PE";2021-01-23;3;1652;250165;25;10177;NA;NA;9557071;"26"
"335";"Northeast";"PE";2021-01-24;4;537;250702;16;10193;NA;NA;9557071;"26"
"336";"Northeast";"PE";2021-01-25;4;589;251291;7;10200;NA;NA;9557071;"26"
"337";"Northeast";"PE";2021-01-26;4;2124;253415;22;10222;NA;NA;9557071;"26"
"338";"Northeast";"PE";2021-01-27;4;2068;255483;29;10251;NA;NA;9557071;"26"
"339";"Northeast";"PE";2021-01-28;4;1494;256977;28;10279;NA;NA;9557071;"26"
"340";"Northeast";"PE";2021-01-29;4;1748;258725;25;10304;NA;NA;9557071;"26"
"341";"Northeast";"PE";2021-01-30;4;1954;260679;28;10332;NA;NA;9557071;"26"
"342";"Northeast";"PE";2021-01-31;5;621;261300;16;10348;NA;NA;9557071;"26"
"343";"Northeast";"PE";2021-02-01;5;445;261745;16;10364;NA;NA;9557071;"26"
"344";"Northeast";"PE";2021-02-02;5;1977;263722;23;10387;NA;NA;9557071;"26"
"345";"Northeast";"PE";2021-02-03;5;1627;265349;12;10399;NA;NA;9557071;"26"
"346";"Northeast";"PE";2021-02-04;5;1650;266999;31;10430;NA;NA;9557071;"26"
"347";"Northeast";"PE";2021-02-05;5;1487;268486;22;10452;NA;NA;9557071;"26"
"348";"Northeast";"PE";2021-02-06;5;1451;269937;29;10481;NA;NA;9557071;"26"
"349";"Northeast";"PE";2021-02-07;6;864;270801;13;10494;NA;NA;9557071;"26"
"350";"Northeast";"PE";2021-02-08;6;741;271542;14;10508;NA;NA;9557071;"26"
"351";"Northeast";"PE";2021-02-09;6;1736;273278;38;10546;NA;NA;9557071;"26"
"352";"Northeast";"PE";2021-02-10;6;1531;274809;31;10577;NA;NA;9557071;"26"
"353";"Northeast";"PE";2021-02-11;6;1643;276452;20;10597;NA;NA;9557071;"26"
"354";"Northeast";"PE";2021-02-12;6;1380;277832;24;10621;NA;NA;9557071;"26"
"355";"Northeast";"PE";2021-02-13;6;1805;279637;23;10644;NA;NA;9557071;"26"
"356";"Northeast";"PE";2021-02-14;7;891;280528;18;10662;NA;NA;9557071;"26"
"357";"Northeast";"PE";2021-02-15;7;803;281331;15;10677;NA;NA;9557071;"26"
"358";"Northeast";"PE";2021-02-16;7;1582;282913;34;10711;NA;NA;9557071;"26"
"359";"Northeast";"PE";2021-02-17;7;1927;284840;33;10744;NA;NA;9557071;"26"
"360";"Northeast";"PE";2021-02-18;7;2226;287066;36;10780;NA;NA;9557071;"26"
"361";"Northeast";"PE";2021-02-19;7;1358;288424;24;10804;NA;NA;9557071;"26"
"362";"Northeast";"PE";2021-02-20;7;1132;289556;35;10839;NA;NA;9557071;"26"
"363";"Northeast";"PE";2021-02-21;8;944;290500;10;10849;NA;NA;9557071;"26"
"364";"Northeast";"PE";2021-02-22;8;689;291189;14;10863;NA;NA;9557071;"26"
"365";"Northeast";"PE";2021-02-23;8;1724;292913;24;10887;NA;NA;9557071;"26"
"366";"Northeast";"PE";2021-02-24;8;1566;294479;24;10911;NA;NA;9557071;"26"
"367";"Northeast";"PE";2021-02-25;8;1202;295681;15;10926;NA;NA;9557071;"26"
"368";"Northeast";"PE";2021-02-26;8;1723;297404;19;10945;NA;NA;9557071;"26"
"369";"Northeast";"PE";2021-02-27;8;1455;298859;29;10974;NA;NA;9557071;"26"
"370";"Northeast";"PE";2021-02-28;9;616;299475;22;10996;NA;NA;9557071;"26"
"371";"Northeast";"PE";2021-03-01;9;629;300104;11;11007;NA;NA;9557071;"26"
"372";"Northeast";"PE";2021-03-02;9;1330;301434;23;11030;NA;NA;9557071;"26"
"373";"Northeast";"PE";2021-03-03;9;1613;303047;38;11068;NA;NA;9557071;"26"
"374";"Northeast";"PE";2021-03-04;9;1685;304732;22;11090;NA;NA;9557071;"26"
"375";"Northeast";"PE";2021-03-05;9;1588;306320;29;11119;NA;NA;9557071;"26"
"376";"Northeast";"PE";2021-03-06;9;1664;307984;34;11153;NA;NA;9557071;"26"
"377";"Northeast";"PE";2021-03-07;10;300;308284;20;11173;NA;NA;9557071;"26"
"378";"Northeast";"PE";2021-03-08;10;373;308657;34;11207;NA;NA;9557071;"26"
"379";"Northeast";"PE";2021-03-09;10;1319;309976;17;11224;NA;NA;9557071;"26"
"380";"Northeast";"PE";2021-03-10;10;1582;311558;22;11246;NA;NA;9557071;"26"
"381";"Northeast";"PE";2021-03-11;10;1669;313227;23;11269;NA;NA;9557071;"26"
"382";"Northeast";"PE";2021-03-12;10;1566;314793;49;11318;NA;NA;9557071;"26"
"383";"Northeast";"PE";2021-03-13;10;1631;316424;39;11357;NA;NA;9557071;"26"
"384";"Northeast";"PE";2021-03-14;11;1104;317528;26;11383;NA;NA;9557071;"26"
"385";"Northeast";"PE";2021-03-15;11;921;318449;28;11411;NA;NA;9557071;"26"
"386";"Northeast";"PE";2021-03-16;11;2482;320931;60;11471;NA;NA;9557071;"26"
"387";"Northeast";"PE";2021-03-17;11;2245;323176;39;11510;NA;NA;9557071;"26"
"388";"Northeast";"PE";2021-03-18;11;2139;325315;53;11563;NA;NA;9557071;"26"
"389";"Northeast";"PE";2021-03-19;11;2211;327526;51;11614;NA;NA;9557071;"26"
"390";"Northeast";"PE";2021-03-20;11;2107;329633;24;11638;NA;NA;9557071;"26"
"391";"Northeast";"PE";2021-03-21;12;1016;330649;23;11661;NA;NA;9557071;"26"
"392";"Northeast";"PE";2021-03-22;12;677;331326;37;11698;NA;NA;9557071;"26"
"393";"Northeast";"PE";2021-03-23;12;2172;333498;64;11762;NA;NA;9557071;"26"
"394";"Northeast";"PE";2021-03-24;12;2738;336236;45;11807;NA;NA;9557071;"26"
"395";"Northeast";"PE";2021-03-25;12;2786;339022;46;11853;NA;NA;9557071;"26"
"396";"Northeast";"PE";2021-03-26;12;2227;341249;62;11915;NA;NA;9557071;"26"
"397";"Northeast";"PE";2021-03-27;12;2157;343406;60;11975;NA;NA;9557071;"26"
"398";"Northeast";"PE";2021-03-28;13;771;344177;31;12006;NA;NA;9557071;"26"
"399";"Northeast";"PE";2021-03-29;13;390;344567;38;12044;NA;NA;9557071;"26"
"400";"Northeast";"PE";2021-03-30;13;2233;346800;74;12118;NA;NA;9557071;"26"
"401";"Northeast";"PE";2021-03-31;13;2431;349231;57;12175;NA;NA;9557071;"26"
"402";"Northeast";"PE";2021-04-01;13;2987;352218;74;12249;NA;NA;9557071;"26"
"403";"Northeast";"PE";2021-04-02;13;1779;353997;46;12295;NA;NA;9557071;"26"
"404";"Northeast";"PE";2021-04-03;13;985;354982;54;12349;NA;NA;9557071;"26"
"405";"Northeast";"PE";2021-04-04;14;635;355617;28;12377;NA;NA;9557071;"26"
"406";"Northeast";"PE";2021-04-05;14;709;356326;44;12421;NA;NA;9557071;"26"
"407";"Northeast";"PE";2021-04-06;14;2179;358505;58;12479;NA;NA;9557071;"26"
"408";"Northeast";"PE";2021-04-07;14;2965;361470;62;12541;NA;NA;9557071;"26"
"409";"Northeast";"PE";2021-04-08;14;2884;364354;82;12623;NA;NA;9557071;"26"
"410";"Northeast";"PE";2021-04-09;14;1992;366346;63;12686;NA;NA;9557071;"26"
"411";"Northeast";"PE";2021-04-10;14;2354;368700;58;12744;NA;NA;9557071;"26"
"412";"Northeast";"PE";2021-04-11;15;787;369487;59;12803;NA;NA;9557071;"26"
"413";"Northeast";"PE";2021-04-12;15;738;370225;34;12837;NA;NA;9557071;"26"
"414";"Northeast";"PE";2021-04-13;15;2531;372756;68;12905;NA;NA;9557071;"26"
"415";"Northeast";"PE";2021-04-14;15;2359;375115;83;12988;NA;NA;9557071;"26"
"416";"Northeast";"PE";2021-04-15;15;1868;376983;63;13051;NA;NA;9557071;"26"
"417";"Northeast";"PE";2021-04-16;15;1869;378852;51;13102;NA;NA;9557071;"26"
"418";"Northeast";"PE";2021-04-17;15;1966;380818;77;13179;NA;NA;9557071;"26"
"419";"Northeast";"PE";2021-04-18;16;1346;382164;33;13212;NA;NA;9557071;"26"
"420";"Northeast";"PE";2021-04-19;16;1020;383184;36;13248;NA;NA;9557071;"26"
"421";"Northeast";"PE";2021-04-20;16;2843;386027;69;13317;NA;NA;9557071;"26"
"422";"Northeast";"PE";2021-04-21;16;2480;388507;63;13380;NA;NA;9557071;"26"
"423";"Northeast";"PE";2021-04-22;16;1202;389709;45;13425;NA;NA;9557071;"26"
"424";"Northeast";"PE";2021-04-23;16;2031;391740;99;13524;NA;NA;9557071;"26"
"425";"Northeast";"PE";2021-04-24;16;2089;393829;46;13570;NA;NA;9557071;"26"
"426";"Northeast";"PE";2021-04-25;17;1734;395563;70;13640;NA;NA;9557071;"26"
"427";"Northeast";"PE";2021-04-26;17;1278;396841;47;13687;NA;NA;9557071;"26"
"428";"Northeast";"PE";2021-04-27;17;2596;399437;75;13762;NA;NA;9557071;"26"
"429";"Northeast";"PE";2021-04-28;17;2720;402157;106;13868;NA;NA;9557071;"26"
"430";"Northeast";"PE";2021-04-29;17;2511;404668;99;13967;NA;NA;9557071;"26"
"431";"Northeast";"PE";2021-04-30;17;1917;406585;71;14038;NA;NA;9557071;"26"
"432";"Northeast";"PE";2021-05-01;17;2178;408763;90;14128;NA;NA;9557071;"26"
"433";"Northeast";"PE";2021-05-02;18;730;409493;52;14180;NA;NA;9557071;"26"
"434";"Northeast";"PE";2021-05-03;18;960;410453;26;14206;NA;NA;9557071;"26"
"435";"Northeast";"PE";2021-05-04;18;2333;412786;73;14279;NA;NA;9557071;"26"
"436";"Northeast";"PE";2021-05-05;18;2143;414929;54;14333;NA;NA;9557071;"26"
"437";"Northeast";"PE";2021-05-06;18;3074;418003;52;14385;NA;NA;9557071;"26"
"438";"Northeast";"PE";2021-05-07;18;2763;420766;49;14434;NA;NA;9557071;"26"
"439";"Northeast";"PE";2021-05-08;18;2923;423689;57;14491;NA;NA;9557071;"26"
"440";"Northeast";"PE";2021-05-09;19;893;424582;27;14518;NA;NA;9557071;"26"
"441";"Northeast";"PE";2021-05-10;19;1828;426410;32;14550;NA;NA;9557071;"26"
"442";"Northeast";"PE";2021-05-11;19;2777;429187;89;14639;NA;NA;9557071;"26"
"443";"Northeast";"PE";2021-05-12;19;2426;431613;80;14719;NA;NA;9557071;"26"
"444";"Northeast";"PE";2021-05-13;19;3195;434808;79;14798;NA;NA;9557071;"26"
"445";"Northeast";"PE";2021-05-14;19;2975;437783;43;14841;NA;NA;9557071;"26"
"446";"Northeast";"PE";2021-05-15;19;2894;440677;65;14906;NA;NA;9557071;"26"
"447";"Northeast";"PE";2021-05-16;20;1686;442363;43;14949;NA;NA;9557071;"26"
"448";"Northeast";"PE";2021-05-17;20;701;443064;31;14980;NA;NA;9557071;"26"
"449";"Northeast";"PE";2021-05-18;20;3029;446093;68;15048;NA;NA;9557071;"26"
"450";"Northeast";"PE";2021-05-19;20;3440;449533;79;15127;NA;NA;9557071;"26"
"451";"Northeast";"PE";2021-05-20;20;3188;452721;65;15192;NA;NA;9557071;"26"
"452";"Northeast";"PE";2021-05-21;20;3969;456690;66;15258;NA;NA;9557071;"26"
"453";"Northeast";"PE";2021-05-22;20;3589;460279;67;15325;NA;NA;9557071;"26"
"454";"Northeast";"PE";2021-05-23;21;2089;462368;40;15365;NA;NA;9557071;"26"
"455";"Northeast";"PE";2021-05-24;21;1368;463736;28;15393;NA;NA;9557071;"26"
"456";"Northeast";"PE";2021-05-25;21;3533;467269;72;15465;NA;NA;9557071;"26"
"457";"Northeast";"PE";2021-05-26;21;2794;470063;59;15524;NA;NA;9557071;"26"
"458";"Northeast";"PE";2021-05-27;21;2527;472590;71;15595;NA;NA;9557071;"26"
"459";"Northeast";"PE";2021-05-28;21;736;473326;62;15657;NA;NA;9557071;"26"
"460";"Northeast";"PE";2021-05-29;21;5576;478902;85;15742;NA;NA;9557071;"26"
"461";"Northeast";"PE";2021-05-30;22;2168;481070;65;15807;NA;NA;9557071;"26"
"462";"Northeast";"PE";2021-05-31;22;1087;482157;55;15862;NA;NA;9557071;"26"
"463";"Northeast";"PE";2021-06-01;22;3437;485594;78;15940;NA;NA;9557071;"26"
"464";"Northeast";"PE";2021-06-02;22;3551;489145;73;16013;NA;NA;9557071;"26"
"465";"Northeast";"PE";2021-06-03;22;3649;492794;84;16097;NA;NA;9557071;"26"
"466";"Northeast";"PE";2021-06-04;22;644;493438;52;16149;NA;NA;9557071;"26"
"467";"Northeast";"PE";2021-06-05;22;4468;497906;94;16243;NA;NA;9557071;"26"
"468";"Northeast";"PE";2021-06-06;23;1666;499572;49;16292;NA;NA;9557071;"26"
"469";"Northeast";"PE";2021-06-07;23;1249;500821;65;16357;NA;NA;9557071;"26"
"470";"Northeast";"PE";2021-06-08;23;1876;502697;111;16468;NA;NA;9557071;"26"
"471";"Northeast";"PE";2021-06-09;23;6487;509184;81;16549;NA;NA;9557071;"26"
"472";"Northeast";"PE";2021-06-10;23;2645;511829;65;16614;NA;NA;9557071;"26"
"473";"Northeast";"PE";2021-06-11;23;3715;515544;87;16701;NA;NA;9557071;"26"
"474";"Northeast";"PE";2021-06-12;23;2877;518421;79;16780;NA;NA;9557071;"26"
"475";"Northeast";"PE";2021-06-13;24;1156;519577;48;16828;NA;NA;9557071;"26"
"476";"Northeast";"PE";2021-06-14;24;1117;520694;32;16860;NA;NA;9557071;"26"
"477";"Northeast";"PE";2021-06-15;24;3622;524316;72;16932;NA;NA;9557071;"26"
"478";"Northeast";"PE";2021-06-16;24;2647;526963;58;16990;NA;NA;9557071;"26"
"479";"Northeast";"PE";2021-06-17;24;3114;530077;79;17069;NA;NA;9557071;"26"
"480";"Northeast";"PE";2021-06-18;24;3118;533195;70;17139;NA;NA;9557071;"26"
"481";"Northeast";"PE";2021-06-19;24;2512;535707;77;17216;NA;NA;9557071;"26"
"482";"Northeast";"PE";2021-06-20;25;964;536671;38;17254;NA;NA;9557071;"26"
"483";"Northeast";"PE";2021-06-21;25;805;537476;27;17281;NA;NA;9557071;"26"
"484";"Northeast";"PE";2021-06-22;25;2339;539815;62;17343;NA;NA;9557071;"26"
"485";"Northeast";"PE";2021-06-23;25;2358;542173;64;17407;NA;NA;9557071;"26"
"486";"Northeast";"PE";2021-06-24;25;1391;543564;56;17463;NA;NA;9557071;"26"
"487";"Northeast";"PE";2021-06-25;25;716;544280;24;17487;NA;NA;9557071;"26"
"488";"Northeast";"PE";2021-06-26;25;1410;545690;39;17526;NA;NA;9557071;"26"
"489";"Northeast";"PE";2021-06-27;26;847;546537;25;17551;NA;NA;9557071;"26"
"490";"Northeast";"PE";2021-06-28;26;599;547136;28;17579;NA;NA;9557071;"26"
"491";"Northeast";"PE";2021-06-29;26;2181;549317;61;17640;NA;NA;9557071;"26"
"492";"Northeast";"PE";2021-06-30;26;975;550292;45;17685;NA;NA;9557071;"26"
"493";"Northeast";"PE";2021-07-01;26;1997;552289;35;17720;NA;NA;9557071;"26"
"494";"Northeast";"PE";2021-07-02;26;2399;554688;46;17766;NA;NA;9557071;"26"
"495";"Northeast";"PE";2021-07-03;26;2605;557293;75;17841;NA;NA;9557071;"26"
"496";"Northeast";"PE";2021-07-04;27;1405;558698;31;17872;NA;NA;9557071;"26"
"497";"Northeast";"PE";2021-07-05;27;660;559358;36;17908;NA;NA;9557071;"26"
"498";"Northeast";"PE";2021-07-06;27;2147;561505;45;17953;NA;NA;9557071;"26"
"499";"Northeast";"PE";2021-07-07;27;1759;563264;26;17979;NA;NA;9557071;"26"
"500";"Northeast";"PE";2021-07-08;27;1525;564789;44;18023;NA;NA;9557071;"26"
"501";"Northeast";"PE";2021-07-09;27;2190;566979;45;18068;NA;NA;9557071;"26"
"502";"Northeast";"PE";2021-07-10;27;1961;568940;32;18100;NA;NA;9557071;"26"
"503";"Northeast";"PE";2021-07-11;28;923;569863;10;18110;NA;NA;9557071;"26"
"504";"Northeast";"PE";2021-07-12;28;383;570246;21;18131;NA;NA;9557071;"26"
"505";"Northeast";"PE";2021-07-13;28;2290;572536;35;18166;NA;NA;9557071;"26"
"506";"Northeast";"PE";2021-07-14;28;2145;574681;40;18206;NA;NA;9557071;"26"
"507";"Northeast";"PE";2021-07-15;28;1184;575865;29;18235;NA;NA;9557071;"26"
"508";"Northeast";"PE";2021-07-16;28;1250;577115;59;18294;NA;NA;9557071;"26"
"509";"Northeast";"PE";2021-07-17;28;1333;578448;10;18304;NA;NA;9557071;"26"
"510";"Northeast";"PE";2021-07-18;29;638;579086;21;18325;NA;NA;9557071;"26"
"511";"Northeast";"PE";2021-07-19;29;339;579425;17;18342;NA;NA;9557071;"26"
"512";"Northeast";"PE";2021-07-20;29;354;579779;46;18388;NA;NA;9557071;"26"
"513";"Northeast";"PE";2021-07-21;29;1814;581593;56;18444;NA;NA;9557071;"26"
"514";"Northeast";"PE";2021-07-22;29;1256;582849;58;18502;NA;NA;9557071;"26"
"515";"Northeast";"PE";2021-07-23;29;1120;583969;46;18548;NA;NA;9557071;"26"
"516";"Northeast";"PE";2021-07-24;29;700;584669;51;18599;NA;NA;9557071;"26"
"517";"Northeast";"PE";2021-07-25;30;945;585614;17;18616;NA;NA;9557071;"26"
"518";"Northeast";"PE";2021-07-26;30;409;586023;13;18629;NA;NA;9557071;"26"
"519";"Northeast";"PE";2021-07-27;30;831;586854;36;18665;NA;NA;9557071;"26"
"520";"Northeast";"PE";2021-07-28;30;995;587849;37;18702;NA;NA;9557071;"26"
"521";"Northeast";"PE";2021-07-29;30;1038;588887;34;18736;NA;NA;9557071;"26"
"522";"Northeast";"PE";2021-07-30;30;956;589843;32;18768;NA;NA;9557071;"26"
"523";"Northeast";"PE";2021-07-31;30;942;590785;16;18784;NA;NA;9557071;"26"
"524";"Northeast";"PE";2021-08-01;31;643;591428;24;18808;NA;NA;9557071;"26"
"525";"Northeast";"PE";2021-08-02;31;524;591952;14;18822;NA;NA;9557071;"26"
"526";"Northeast";"PE";2021-08-03;31;772;592724;35;18857;NA;NA;9557071;"26"
"527";"Northeast";"PE";2021-08-04;31;738;593462;42;18899;NA;NA;9557071;"26"
"528";"Northeast";"PE";2021-08-05;31;644;594106;42;18941;NA;NA;9557071;"26"
"529";"Northeast";"PE";2021-08-06;31;690;594796;26;18967;NA;NA;9557071;"26"
"530";"Northeast";"PE";2021-08-07;31;723;595519;38;19005;NA;NA;9557071;"26"
"531";"Northeast";"PE";2021-08-08;32;323;595842;11;19016;NA;NA;9557071;"26"
"532";"Northeast";"PE";2021-08-09;32;100;595942;12;19028;NA;NA;9557071;"26"
"533";"Northeast";"PE";2021-08-10;32;571;596513;44;19072;NA;NA;9557071;"26"
"534";"Northeast";"PE";2021-08-11;32;825;597338;29;19101;NA;NA;9557071;"26"
"535";"Northeast";"PE";2021-08-12;32;712;598050;16;19117;NA;NA;9557071;"26"
"536";"Northeast";"PE";2021-08-13;32;658;598708;18;19135;NA;NA;9557071;"26"
"537";"Northeast";"PE";2021-08-14;32;1294;600002;17;19152;NA;NA;9557071;"26"
"538";"Northeast";"PE";2021-08-15;33;290;600292;8;19160;NA;NA;9557071;"26"
"539";"Northeast";"PE";2021-08-16;33;200;600492;13;19173;NA;NA;9557071;"26"
"540";"Northeast";"PE";2021-08-17;33;584;601076;15;19188;NA;NA;9557071;"26"
"541";"Northeast";"PE";2021-08-18;33;898;601974;25;19213;NA;NA;9557071;"26"
"542";"Northeast";"PE";2021-08-19;33;533;602507;11;19224;NA;NA;9557071;"26"
"543";"Northeast";"PE";2021-08-20;33;550;603057;38;19262;NA;NA;9557071;"26"
"544";"Northeast";"PE";2021-08-21;33;477;603534;25;19287;NA;NA;9557071;"26"
"545";"Northeast";"PE";2021-08-22;34;179;603713;9;19296;NA;NA;9557071;"26"
"546";"Northeast";"PE";2021-08-23;34;114;603827;10;19306;NA;NA;9557071;"26"
"547";"Northeast";"PE";2021-08-24;34;504;604331;8;19314;NA;NA;9557071;"26"
"548";"Northeast";"PE";2021-08-25;34;660;604991;15;19329;NA;NA;9557071;"26"
"549";"Northeast";"PE";2021-08-26;34;527;605518;8;19337;NA;NA;9557071;"26"
"550";"Northeast";"PE";2021-08-27;34;486;606004;8;19345;NA;NA;9557071;"26"
"551";"Northeast";"PE";2021-08-28;34;435;606439;14;19359;NA;NA;9557071;"26"
"552";"Northeast";"PE";2021-08-29;35;231;606670;5;19364;NA;NA;9557071;"26"
"553";"Northeast";"PE";2021-08-30;35;351;607021;6;19370;NA;NA;9557071;"26"
"554";"Northeast";"PE";2021-08-31;35;508;607529;13;19383;NA;NA;9557071;"26"
"555";"Northeast";"PE";2021-09-01;35;1057;608586;28;19411;NA;NA;9557071;"26"
"556";"Northeast";"PE";2021-09-02;35;571;609157;14;19425;NA;NA;9557071;"26"
"557";"Northeast";"PE";2021-09-03;35;541;609698;20;19445;NA;NA;9557071;"26"
"558";"Northeast";"PE";2021-09-04;35;361;610059;6;19451;NA;NA;9557071;"26"
"559";"Northeast";"PE";2021-09-05;36;238;610297;11;19462;NA;NA;9557071;"26"
"560";"Northeast";"PE";2021-09-06;36;443;610740;7;19469;NA;NA;9557071;"26"
"561";"Northeast";"PE";2021-09-07;36;240;610980;7;19476;NA;NA;9557071;"26"
"562";"Northeast";"PE";2021-09-08;36;495;611475;9;19485;NA;NA;9557071;"26"
"563";"Northeast";"PE";2021-09-09;36;264;611739;12;19497;NA;NA;9557071;"26"
"564";"Northeast";"PE";2021-09-10;36;941;612680;14;19511;NA;NA;9557071;"26"
"565";"Northeast";"PE";2021-09-11;36;177;612857;18;19529;NA;NA;9557071;"26"
"566";"Northeast";"PE";2021-09-12;37;579;613436;10;19539;NA;NA;9557071;"26"
"567";"Northeast";"PE";2021-09-13;37;90;613526;13;19552;NA;NA;9557071;"26"
"568";"Northeast";"PE";2021-09-14;37;615;614141;8;19560;NA;NA;9557071;"26"
"569";"Northeast";"PE";2021-09-15;37;289;614430;14;19574;NA;NA;9557071;"26"
"570";"Northeast";"PE";2021-09-16;37;430;614860;12;19586;NA;NA;9557071;"26"
"571";"Northeast";"PE";2021-09-17;37;336;615196;9;19595;NA;NA;9557071;"26"
"572";"Northeast";"PE";2021-09-18;37;354;615550;10;19605;NA;NA;9557071;"26"
"573";"Northeast";"PE";2021-09-19;38;122;615672;7;19612;NA;NA;9557071;"26"
"574";"Northeast";"PE";2021-09-20;38;151;615823;8;19620;NA;NA;9557071;"26"
"575";"Northeast";"PE";2021-09-21;38;305;616128;19;19639;NA;NA;9557071;"26"
"576";"Northeast";"PE";2021-09-22;38;782;616910;8;19647;NA;NA;9557071;"26"
"577";"Northeast";"PE";2021-09-23;38;394;617304;12;19659;NA;NA;9557071;"26"
"578";"Northeast";"PE";2021-09-24;38;1023;618327;14;19673;NA;NA;9557071;"26"
"579";"Northeast";"PE";2021-09-25;38;516;618843;10;19683;NA;NA;9557071;"26"
"580";"Northeast";"PE";2021-09-26;39;205;619048;10;19693;NA;NA;9557071;"26"
"581";"Northeast";"PE";2021-09-27;39;191;619239;7;19700;NA;NA;9557071;"26"
"582";"Northeast";"PE";2021-09-28;39;312;619551;12;19712;NA;NA;9557071;"26"
"583";"Northeast";"PE";2021-09-29;39;623;620174;12;19724;NA;NA;9557071;"26"
"584";"Northeast";"PE";2021-09-30;39;549;620723;16;19740;NA;NA;9557071;"26"
"585";"Northeast";"PE";2021-10-01;39;469;621192;7;19747;NA;NA;9557071;"26"
"586";"Northeast";"PE";2021-10-02;39;441;621633;7;19754;NA;NA;9557071;"26"
"587";"Northeast";"PE";2021-10-03;40;201;621834;10;19764;NA;NA;9557071;"26"
"588";"Northeast";"PE";2021-10-04;40;94;621928;16;19780;NA;NA;9557071;"26"
"589";"Northeast";"PE";2021-10-05;40;374;622302;13;19793;NA;NA;9557071;"26"
"590";"Northeast";"PE";2021-10-06;40;440;622742;12;19805;NA;NA;9557071;"26"
"591";"Northeast";"PE";2021-10-07;40;402;623144;12;19817;NA;NA;9557071;"26"
"592";"Northeast";"PE";2021-10-08;40;417;623561;12;19829;NA;NA;9557071;"26"
"593";"Northeast";"PE";2021-10-09;40;457;624018;10;19839;NA;NA;9557071;"26"
"594";"Northeast";"PE";2021-10-10;41;179;624197;6;19845;NA;NA;9557071;"26"
"595";"Northeast";"PE";2021-10-11;41;152;624349;5;19850;NA;NA;9557071;"26"
"596";"Northeast";"PE";2021-10-12;41;210;624559;5;19855;NA;NA;9557071;"26"
"597";"Northeast";"PE";2021-10-13;41;171;624730;2;19857;NA;NA;9557071;"26"
"598";"Northeast";"PE";2021-10-14;41;417;625147;9;19866;NA;NA;9557071;"26"
"599";"Northeast";"PE";2021-10-15;41;414;625561;11;19877;NA;NA;9557071;"26"
"600";"Northeast";"PE";2021-10-16;41;408;625969;8;19885;NA;NA;9557071;"26"
"601";"Northeast";"PE";2021-10-17;42;289;626258;5;19890;NA;NA;9557071;"26"
"602";"Northeast";"PE";2021-10-18;42;50;626308;3;19893;NA;NA;9557071;"26"
